gvkey,splticrm,spsticrm,datadate,ggroup,gind,gsector,gsubind,naics,sic,spcindcd,spcseccd,conm,tic,cusip
110685,BBB-,,31/07/2015,2010,201010,20,20101010,334511,3812,180,940,L3 TECHNOLOGIES INC,LLL,502413107
110685,BBB-,,31/08/2015,2010,201010,20,20101010,334511,3812,180,940,L3 TECHNOLOGIES INC,LLL,502413107
110685,BBB-,,30/09/2015,2010,201010,20,20101010,334511,3812,180,940,L3 TECHNOLOGIES INC,LLL,502413107
110685,BBB-,,31/10/2015,2010,201010,20,20101010,334511,3812,180,940,L3 TECHNOLOGIES INC,LLL,502413107
110685,BBB-,,30/11/2015,2010,201010,20,20101010,334511,3812,180,940,L3 TECHNOLOGIES INC,LLL,502413107
110685,BBB-,,31/12/2015,2010,201010,20,20101010,334511,3812,180,940,L3 TECHNOLOGIES INC,LLL,502413107
110685,BBB-,,31/01/2016,2010,201010,20,20101010,334511,3812,180,940,L3 TECHNOLOGIES INC,LLL,502413107
110685,BBB-,,29/02/2016,2010,201010,20,20101010,334511,3812,180,940,L3 TECHNOLOGIES INC,LLL,502413107
110685,BBB-,,31/03/2016,2010,201010,20,20101010,334511,3812,180,940,L3 TECHNOLOGIES INC,LLL,502413107
110685,BBB-,,30/04/2016,2010,201010,20,20101010,334511,3812,180,940,L3 TECHNOLOGIES INC,LLL,502413107
110685,BBB-,,31/05/2016,2010,201010,20,20101010,334511,3812,180,940,L3 TECHNOLOGIES INC,LLL,502413107
110685,BBB-,,30/06/2016,2010,201010,20,20101010,334511,3812,180,940,L3 TECHNOLOGIES INC,LLL,502413107
110685,BBB-,,31/07/2016,2010,201010,20,20101010,334511,3812,180,940,L3 TECHNOLOGIES INC,LLL,502413107
110685,BBB-,,31/08/2016,2010,201010,20,20101010,334511,3812,180,940,L3 TECHNOLOGIES INC,LLL,502413107
110685,BBB-,,30/09/2016,2010,201010,20,20101010,334511,3812,180,940,L3 TECHNOLOGIES INC,LLL,502413107
110685,BBB-,,31/10/2016,2010,201010,20,20101010,334511,3812,180,940,L3 TECHNOLOGIES INC,LLL,502413107
110685,BBB-,,30/11/2016,2010,201010,20,20101010,334511,3812,180,940,L3 TECHNOLOGIES INC,LLL,502413107
110685,BBB-,,31/12/2016,2010,201010,20,20101010,334511,3812,180,940,L3 TECHNOLOGIES INC,LLL,502413107
111864,,,31/01/2010,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,28/02/2010,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/03/2010,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,30/04/2010,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/05/2010,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,30/06/2010,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/07/2010,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/08/2010,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,30/09/2010,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/10/2010,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,30/11/2010,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/12/2010,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/01/2011,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,28/02/2011,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/03/2011,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,30/04/2011,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/05/2011,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,30/06/2011,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/07/2011,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/08/2011,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,30/09/2011,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/10/2011,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,30/11/2011,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/12/2011,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/01/2012,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,29/02/2012,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/03/2012,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,30/04/2012,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/05/2012,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,30/06/2012,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/07/2012,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/08/2012,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,30/09/2012,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/10/2012,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,30/11/2012,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/12/2012,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/01/2013,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,28/02/2013,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/03/2013,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,30/04/2013,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/05/2013,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,30/06/2013,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/07/2013,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/08/2013,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,30/09/2013,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/10/2013,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,30/11/2013,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/12/2013,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/01/2014,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,28/02/2014,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/03/2014,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,30/04/2014,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/05/2014,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,30/06/2014,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/07/2014,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/08/2014,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,30/09/2014,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/10/2014,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,30/11/2014,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/12/2014,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/01/2015,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,28/02/2015,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/03/2015,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,30/04/2015,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/05/2015,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,30/06/2015,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/07/2015,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
111864,,,31/08/2015,4510,451020,45,45102010,541512,7370,185,940,COGNIZANT TECH SOLUTIONS,CTSH,192446102
112168,BBB,A-2,31/01/2010,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,28/02/2010,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,31/03/2010,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,30/04/2010,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,31/05/2010,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,30/06/2010,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,31/07/2010,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,31/08/2010,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,30/09/2010,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,31/10/2010,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,30/11/2010,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,31/12/2010,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,31/01/2011,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,28/02/2011,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,31/03/2011,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,30/04/2011,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,31/05/2011,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,30/06/2011,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,31/07/2011,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,31/08/2011,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,30/09/2011,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,31/10/2011,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,30/11/2011,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,31/12/2011,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,31/01/2012,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,29/02/2012,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,31/03/2012,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,30/04/2012,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,31/05/2012,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,30/06/2012,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,31/07/2012,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,31/08/2012,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,30/09/2012,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,31/10/2012,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,30/11/2012,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,31/12/2012,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,31/01/2013,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,28/02/2013,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,31/03/2013,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,30/04/2013,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,31/05/2013,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,30/06/2013,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,31/07/2013,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,31/08/2013,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,30/09/2013,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,31/10/2013,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB,A-2,30/11/2013,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,31/12/2013,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,31/01/2014,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,28/02/2014,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,31/03/2014,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,30/04/2014,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,31/05/2014,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,30/06/2014,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,31/07/2014,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,31/08/2014,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,30/09/2014,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,31/10/2014,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,30/11/2014,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,31/12/2014,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,31/01/2015,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,28/02/2015,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,31/03/2015,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,30/04/2015,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,31/05/2015,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,30/06/2015,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,31/07/2015,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,31/08/2015,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,30/09/2015,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,31/10/2015,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,30/11/2015,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,31/12/2015,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,31/01/2016,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,29/02/2016,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,31/03/2016,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,30/04/2016,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,31/05/2016,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,30/06/2016,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,31/07/2016,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,31/08/2016,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,30/09/2016,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,31/10/2016,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,30/11/2016,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,31/12/2016,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
112168,BBB+,A-2,31/01/2017,2020,202010,20,20201050,562111,4953,405,925,REPUBLIC SERVICES INC,RSG,760759100
113490,B+,,31/01/2010,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,28/02/2010,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,31/03/2010,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,30/04/2010,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,31/05/2010,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,30/06/2010,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,31/07/2010,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,31/08/2010,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,30/09/2010,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,31/10/2010,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,30/11/2010,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,31/12/2010,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,31/01/2011,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,28/02/2011,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,31/03/2011,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,30/04/2011,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,31/05/2011,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,30/06/2011,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,31/07/2011,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,31/08/2011,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,30/09/2011,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,31/10/2011,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,30/11/2011,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,31/12/2011,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,31/01/2012,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,29/02/2012,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,31/03/2012,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,30/04/2012,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,31/05/2012,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,30/06/2012,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,31/07/2012,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,31/08/2012,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,30/09/2012,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,31/10/2012,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,30/11/2012,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,31/12/2012,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,31/01/2013,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,28/02/2013,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,31/03/2013,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,30/04/2013,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,31/05/2013,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,30/06/2013,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,B+,,31/07/2013,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,BB-,,31/08/2013,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,BB-,,30/09/2013,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,BB,,31/10/2013,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,BB,,30/11/2013,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,BB,,31/12/2013,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,BB,,31/01/2014,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,BB,,28/02/2014,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,BB,,31/03/2014,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
113490,BB,,30/04/2014,6010,601010,60,60101080,531120,6798,175,976,CROWN CASTLE INTL CORP,CCI,22822V101
