gvkey,splticrm,datadate,conm,tic,cusip
001209,A,30/11/2011,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/12/2011,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/01/2012,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,29/02/2012,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/03/2012,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,30/04/2012,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/05/2012,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,30/06/2012,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/07/2012,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/08/2012,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,30/09/2012,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/10/2012,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,30/11/2012,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/12/2012,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/01/2013,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,28/02/2013,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/03/2013,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,30/04/2013,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/05/2013,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,30/06/2013,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/07/2013,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/08/2013,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,30/09/2013,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/10/2013,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,30/11/2013,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/12/2013,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/01/2014,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,28/02/2014,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/03/2014,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,30/04/2014,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/05/2014,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,30/06/2014,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/07/2014,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/08/2014,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,30/09/2014,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/10/2014,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,30/11/2014,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/12/2014,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/01/2015,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,28/02/2015,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/03/2015,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,30/04/2015,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/05/2015,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,30/06/2015,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/07/2015,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/08/2015,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,30/09/2015,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/10/2015,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,30/11/2015,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/12/2015,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/01/2016,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,29/02/2016,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/03/2016,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,30/04/2016,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/05/2016,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,30/06/2016,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/07/2016,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/08/2016,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,30/09/2016,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/10/2016,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,30/11/2016,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/12/2016,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,31/01/2017,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001230,B,31/01/2010,ALASKA AIR GROUP INC,ALK,011659109
001230,B,28/02/2010,ALASKA AIR GROUP INC,ALK,011659109
001230,B,31/03/2010,ALASKA AIR GROUP INC,ALK,011659109
001230,B,30/04/2010,ALASKA AIR GROUP INC,ALK,011659109
001230,B,31/05/2010,ALASKA AIR GROUP INC,ALK,011659109
001230,B,30/06/2010,ALASKA AIR GROUP INC,ALK,011659109
001230,B,31/07/2010,ALASKA AIR GROUP INC,ALK,011659109
001230,B+,31/08/2010,ALASKA AIR GROUP INC,ALK,011659109
001230,B+,30/09/2010,ALASKA AIR GROUP INC,ALK,011659109
001230,B+,31/10/2010,ALASKA AIR GROUP INC,ALK,011659109
001230,B+,30/11/2010,ALASKA AIR GROUP INC,ALK,011659109
001230,B+,31/12/2010,ALASKA AIR GROUP INC,ALK,011659109
001230,B+,31/01/2011,ALASKA AIR GROUP INC,ALK,011659109
001230,B+,28/02/2011,ALASKA AIR GROUP INC,ALK,011659109
001230,B+,31/03/2011,ALASKA AIR GROUP INC,ALK,011659109
001230,B+,30/04/2011,ALASKA AIR GROUP INC,ALK,011659109
001230,B+,31/05/2011,ALASKA AIR GROUP INC,ALK,011659109
001230,B+,30/06/2011,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,31/07/2011,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,31/08/2011,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,30/09/2011,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,31/10/2011,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,30/11/2011,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,31/12/2011,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,31/01/2012,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,29/02/2012,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,31/03/2012,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,30/04/2012,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,31/05/2012,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,30/06/2012,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,31/07/2012,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,31/08/2012,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,30/09/2012,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,31/10/2012,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,30/11/2012,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,31/12/2012,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,31/01/2013,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,28/02/2013,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,31/03/2013,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,30/04/2013,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,31/05/2013,ALASKA AIR GROUP INC,ALK,011659109
001230,BB-,30/06/2013,ALASKA AIR GROUP INC,ALK,011659109
001230,BB,31/07/2013,ALASKA AIR GROUP INC,ALK,011659109
001230,BB,31/08/2013,ALASKA AIR GROUP INC,ALK,011659109
001230,BB,30/09/2013,ALASKA AIR GROUP INC,ALK,011659109
001230,BB,31/10/2013,ALASKA AIR GROUP INC,ALK,011659109
001230,BB,30/11/2013,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,31/12/2013,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,31/01/2014,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,28/02/2014,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,31/03/2014,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,30/04/2014,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,31/05/2014,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,30/06/2014,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,31/07/2014,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,31/08/2014,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,30/09/2014,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,31/10/2014,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,30/11/2014,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,31/12/2014,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,31/01/2015,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,28/02/2015,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,31/03/2015,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,30/04/2015,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,31/05/2015,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,30/06/2015,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,31/07/2015,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,31/08/2015,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,30/09/2015,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,31/10/2015,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,30/11/2015,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,31/12/2015,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,31/01/2016,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,29/02/2016,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,31/03/2016,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,30/04/2016,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,31/05/2016,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,30/06/2016,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,31/07/2016,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,31/08/2016,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,30/09/2016,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,31/10/2016,ALASKA AIR GROUP INC,ALK,011659109
001230,BBB-,30/11/2016,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,31/12/2016,ALASKA AIR GROUP INC,ALK,011659109
001230,BB+,31/01/2017,ALASKA AIR GROUP INC,ALK,011659109
001300,A,31/01/2010,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,28/02/2010,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/03/2010,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/04/2010,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/05/2010,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/06/2010,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/07/2010,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/08/2010,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/09/2010,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/10/2010,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/11/2010,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/12/2010,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/01/2011,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,28/02/2011,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/03/2011,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/04/2011,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/05/2011,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/06/2011,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/07/2011,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/08/2011,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/09/2011,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/10/2011,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/11/2011,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/12/2011,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/01/2012,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,29/02/2012,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/03/2012,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/04/2012,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/05/2012,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/06/2012,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/07/2012,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/08/2012,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/09/2012,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/10/2012,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/11/2012,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/12/2012,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/01/2013,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,28/02/2013,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/03/2013,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/04/2013,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/05/2013,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/06/2013,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/07/2013,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/08/2013,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/09/2013,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/10/2013,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/11/2013,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/12/2013,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/01/2014,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,28/02/2014,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/03/2014,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/04/2014,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/05/2014,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/06/2014,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/07/2014,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/08/2014,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/09/2014,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/10/2014,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/11/2014,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/12/2014,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/01/2015,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,28/02/2015,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/03/2015,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/04/2015,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/05/2015,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/06/2015,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/07/2015,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/08/2015,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/09/2015,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/10/2015,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/11/2015,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/12/2015,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/01/2016,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,29/02/2016,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/03/2016,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/04/2016,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/05/2016,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/06/2016,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/07/2016,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/08/2016,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/09/2016,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/10/2016,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,30/11/2016,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/12/2016,HONEYWELL INTERNATIONAL INC,HON,438516106
001300,A,31/01/2017,HONEYWELL INTERNATIONAL INC,HON,438516106
001327,,31/01/2010,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,28/02/2010,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/03/2010,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,30/04/2010,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/05/2010,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,30/06/2010,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/07/2010,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/08/2010,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,30/09/2010,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/10/2010,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,30/11/2010,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/12/2010,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/01/2011,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,28/02/2011,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/03/2011,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,30/04/2011,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/05/2011,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,30/06/2011,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/07/2011,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/08/2011,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,30/09/2011,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/10/2011,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,30/11/2011,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/12/2011,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/01/2012,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,29/02/2012,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/03/2012,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,30/04/2012,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/05/2012,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,30/06/2012,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/07/2012,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/08/2012,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,30/09/2012,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/10/2012,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,30/11/2012,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/12/2012,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/01/2013,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,28/02/2013,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/03/2013,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,30/04/2013,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/05/2013,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,30/06/2013,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/07/2013,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/08/2013,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,30/09/2013,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/10/2013,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,30/11/2013,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/12/2013,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/01/2014,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,28/02/2014,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/03/2014,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,30/04/2014,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/05/2014,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,30/06/2014,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/07/2014,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/08/2014,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,30/09/2014,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/10/2014,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,30/11/2014,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/12/2014,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/01/2015,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,28/02/2015,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/03/2015,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,30/04/2015,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/05/2015,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,30/06/2015,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/07/2015,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001327,,31/08/2015,SKYWORKS SOLUTIONS INC,SWKS,83088M102
001380,BBB-,31/01/2010,HESS CORP,HES,42809H107
001380,BBB-,28/02/2010,HESS CORP,HES,42809H107
001380,BBB-,31/03/2010,HESS CORP,HES,42809H107
001380,BBB-,30/04/2010,HESS CORP,HES,42809H107
001380,BBB-,31/05/2010,HESS CORP,HES,42809H107
001380,BBB-,30/06/2010,HESS CORP,HES,42809H107
001380,BBB,31/07/2010,HESS CORP,HES,42809H107
001380,BBB,31/08/2010,HESS CORP,HES,42809H107
001380,BBB,30/09/2010,HESS CORP,HES,42809H107
001380,BBB,31/10/2010,HESS CORP,HES,42809H107
001380,BBB,30/11/2010,HESS CORP,HES,42809H107
001380,BBB,31/12/2010,HESS CORP,HES,42809H107
001380,BBB,31/01/2011,HESS CORP,HES,42809H107
001380,BBB,28/02/2011,HESS CORP,HES,42809H107
001380,BBB,31/03/2011,HESS CORP,HES,42809H107
001380,BBB,30/04/2011,HESS CORP,HES,42809H107
001380,BBB,31/05/2011,HESS CORP,HES,42809H107
001380,BBB,30/06/2011,HESS CORP,HES,42809H107
001380,BBB,31/07/2011,HESS CORP,HES,42809H107
001380,BBB,31/08/2011,HESS CORP,HES,42809H107
001380,BBB,30/09/2011,HESS CORP,HES,42809H107
001380,BBB,31/10/2011,HESS CORP,HES,42809H107
001380,BBB,30/11/2011,HESS CORP,HES,42809H107
001380,BBB,31/12/2011,HESS CORP,HES,42809H107
001380,BBB,31/01/2012,HESS CORP,HES,42809H107
001380,BBB,29/02/2012,HESS CORP,HES,42809H107
001380,BBB,31/03/2012,HESS CORP,HES,42809H107
001380,BBB,30/04/2012,HESS CORP,HES,42809H107
001380,BBB,31/05/2012,HESS CORP,HES,42809H107
001380,BBB,30/06/2012,HESS CORP,HES,42809H107
001380,BBB,31/07/2012,HESS CORP,HES,42809H107
001380,BBB,31/08/2012,HESS CORP,HES,42809H107
001380,BBB,30/09/2012,HESS CORP,HES,42809H107
001380,BBB,31/10/2012,HESS CORP,HES,42809H107
001380,BBB,30/11/2012,HESS CORP,HES,42809H107
001380,BBB,31/12/2012,HESS CORP,HES,42809H107
001380,BBB,31/01/2013,HESS CORP,HES,42809H107
001380,BBB,28/02/2013,HESS CORP,HES,42809H107
001380,BBB,31/03/2013,HESS CORP,HES,42809H107
001380,BBB,30/04/2013,HESS CORP,HES,42809H107
001380,BBB,31/05/2013,HESS CORP,HES,42809H107
001380,BBB,30/06/2013,HESS CORP,HES,42809H107
001380,BBB,31/07/2013,HESS CORP,HES,42809H107
001380,BBB,31/08/2013,HESS CORP,HES,42809H107
001380,BBB,30/09/2013,HESS CORP,HES,42809H107
001380,BBB,31/10/2013,HESS CORP,HES,42809H107
001380,BBB,30/11/2013,HESS CORP,HES,42809H107
001380,BBB,31/12/2013,HESS CORP,HES,42809H107
001380,BBB,31/01/2014,HESS CORP,HES,42809H107
001380,BBB,28/02/2014,HESS CORP,HES,42809H107
001380,BBB,31/03/2014,HESS CORP,HES,42809H107
001380,BBB,30/04/2014,HESS CORP,HES,42809H107
001380,BBB,31/05/2014,HESS CORP,HES,42809H107
001380,BBB,30/06/2014,HESS CORP,HES,42809H107
001380,BBB,31/07/2014,HESS CORP,HES,42809H107
001380,BBB,31/08/2014,HESS CORP,HES,42809H107
001380,BBB,30/09/2014,HESS CORP,HES,42809H107
001380,BBB,31/10/2014,HESS CORP,HES,42809H107
001380,BBB,30/11/2014,HESS CORP,HES,42809H107
001380,BBB,31/12/2014,HESS CORP,HES,42809H107
001380,BBB,31/01/2015,HESS CORP,HES,42809H107
001380,BBB,28/02/2015,HESS CORP,HES,42809H107
001380,BBB,31/03/2015,HESS CORP,HES,42809H107
001380,BBB,30/04/2015,HESS CORP,HES,42809H107
001380,BBB,31/05/2015,HESS CORP,HES,42809H107
001380,BBB,30/06/2015,HESS CORP,HES,42809H107
001380,BBB,31/07/2015,HESS CORP,HES,42809H107
001380,BBB,31/08/2015,HESS CORP,HES,42809H107
001380,BBB,30/09/2015,HESS CORP,HES,42809H107
001380,BBB,31/10/2015,HESS CORP,HES,42809H107
001380,BBB,30/11/2015,HESS CORP,HES,42809H107
001380,BBB,31/12/2015,HESS CORP,HES,42809H107
001380,BBB,31/01/2016,HESS CORP,HES,42809H107
001380,BBB-,29/02/2016,HESS CORP,HES,42809H107
001380,BBB-,31/03/2016,HESS CORP,HES,42809H107
001380,BBB-,30/04/2016,HESS CORP,HES,42809H107
001380,BBB-,31/05/2016,HESS CORP,HES,42809H107
001380,BBB-,30/06/2016,HESS CORP,HES,42809H107
001380,BBB-,31/07/2016,HESS CORP,HES,42809H107
001380,BBB-,31/08/2016,HESS CORP,HES,42809H107
001380,BBB-,30/09/2016,HESS CORP,HES,42809H107
001380,BBB-,31/10/2016,HESS CORP,HES,42809H107
001380,BBB-,30/11/2016,HESS CORP,HES,42809H107
